company_id,company_name,matched_name,score,match_type,orgnr,status,city,jurform,sni,payload
2257,Myndigheten för samhällsskydd och beredskap,Myndigheten för samhällsskydd och beredskap (MSB),93,fuzzy,162021005984,1,KARLSTAD,81,84222,"{""PeOrgNr"": ""162021005984"", ""Namn"": ""Myndigheten för samhällsskydd och beredskap (MSB)"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""81"", ""Gatuadress"": """", ""PostNr"": ""65181"", ""PostOrt"": ""KARLSTAD"", ""COAdress"": """", ""RegDatKtid"": ""20090103"", ""Ng1"": ""84222"", ""Ng2"": ""84223"", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2324,Barkarby Science,Barkarby Science AB,91,fuzzy,165591601413,1,JÄRFÄLLA,49,74900,"{""PeOrgNr"": ""165591601413"", ""Namn"": ""Barkarby Science AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""VASAPLATSEN 11"", ""PostNr"": ""17780"", ""PostOrt"": ""JÄRFÄLLA"", ""COAdress"": ""JÄRFÄLLA KOMMUN"", ""RegDatKtid"": ""20180524"", ""Ng1"": ""74900"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2325,Fictive Reality AB,Fictive Reality AB,91,fuzzy,165591628887,1,STOCKHOLM,49,62010,"{""PeOrgNr"": ""165591628887"", ""Namn"": ""Fictive Reality AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""MEDBORGARPLATSEN 25"", ""PostNr"": ""11872"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": ""THE WORKS"", ""RegDatKtid"": ""20180621"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2327,Vectorview,Vectorview AB,87,fuzzy,165594627415,1,BROMMA,49,62030,"{""PeOrgNr"": ""165594627415"", ""Namn"": ""Vectorview AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""DJUPDALSVÄGEN 18"", ""PostNr"": ""16771"", ""PostOrt"": ""BROMMA"", ""COAdress"": """", ""RegDatKtid"": ""20231215"", ""Ng1"": ""62030"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2328,Cocoon Airbag Protection AB,Cocoon Airbag Protection AB,94,fuzzy,165592112188,1,LUND,49,32990,"{""PeOrgNr"": ""165592112188"", ""Namn"": ""Cocoon Airbag Protection AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""SCHEELEVÄGEN 2"", ""PostNr"": ""22381"", ""PostOrt"": ""LUND"", ""COAdress"": ""INFONOMY AB"", ""RegDatKtid"": ""20190703"", ""Ng1"": ""32990"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2331,Algeno,Algeo,91,fuzzy,195611155598,1,ALINGSÅS,10,71129,"{""PeOrgNr"": ""195611155598"", ""Namn"": ""Lundgren, Stig Arne"", ""Foretagsnamn"": ""Algeo"", ""FtgStat"": ""1"", ""JEStat"": ""2"", ""JurForm"": ""10"", ""Gatuadress"": ""BERGKULLEGATAN 2 A LGH 1401"", ""PostNr"": ""44146"", ""PostOrt"": ""ALINGSÅS"", ""COAdress"": """", ""RegDatKtid"": ""20061214"", ""Ng1"": ""71129"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2335,OneTwo Analytics AB,OneTwo Analytics AB,91,fuzzy,165592009715,1,STOCKHOLM,49,72190,"{""PeOrgNr"": ""165592009715"", ""Namn"": ""OneTwo Analytics AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""KUNGSGATAN 84"", ""PostNr"": ""11227"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": """", ""RegDatKtid"": ""20190404"", ""Ng1"": ""72190"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2336,Parametric Solutions AB,Parametric Solutions AB,93,fuzzy,165592622871,1,GÖTEBORG,49,62010,"{""PeOrgNr"": ""165592622871"", ""Namn"": ""Parametric Solutions AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""LILLA NYGATAN 2"", ""PostNr"": ""41109"", ""PostOrt"": ""GÖTEBORG"", ""COAdress"": ""KRUSO DIGITAL AB"", ""RegDatKtid"": ""20200703"", ""Ng1"": ""62010"", ""Ng2"": ""85594"", ""Ng3"": ""64993"", ""Ng4"": ""71121"", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2337,Rebl Industries AB,Rebl Industries AB,91,fuzzy,165591671812,1,BORÅS,49,71122,"{""PeOrgNr"": ""165591671812"", ""Namn"": ""Rebl Industries AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""BOX 881"", ""PostNr"": ""50115"", ""PostOrt"": ""BORÅS"", ""COAdress"": """", ""RegDatKtid"": ""20180809"", ""Ng1"": ""71122"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2338,ANYO Labs,ANYO AB,88,fuzzy,165566645932,1,LUND,49,69201,"{""PeOrgNr"": ""165566645932"", ""Namn"": ""ANYO AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""BETA 4"", ""PostNr"": ""22370"", ""PostOrt"": ""LUND"", ""COAdress"": ""FORSKNINGSBYN IDEON"", ""RegDatKtid"": ""20040813"", ""Ng1"": ""69201"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2339,Utilifeed AB,Utilifeed AB,86,fuzzy,165590809280,1,GÖTEBORG,49,70220,"{""PeOrgNr"": ""165590809280"", ""Namn"": ""Utilifeed AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""MASTHAMNSGATAN 5  VÅN 9"", ""PostNr"": ""41329"", ""PostOrt"": ""GÖTEBORG"", ""COAdress"": """", ""RegDatKtid"": ""20161020"", ""Ng1"": ""70220"", ""Ng2"": ""62090"", ""Ng3"": ""72190"", ""Ng4"": ""63110"", ""Ng5"": ""71124"", ""Reklamsparrtyp"": ""1""}"
2344,Hypocampus AB,Hypocampus AB,87,fuzzy,165590725155,1,GÖTEBORG,49,58290,"{""PeOrgNr"": ""165590725155"", ""Namn"": ""Hypocampus AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""VASAPLATSEN 8"", ""PostNr"": ""41134"", ""PostOrt"": ""GÖTEBORG"", ""COAdress"": """", ""RegDatKtid"": ""20160811"", ""Ng1"": ""58290"", ""Ng2"": ""85600"", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2347,Gleechi Technology AB,Gleechi Technology AB,92,fuzzy,165594485376,1,BROMMA,49,62010,"{""PeOrgNr"": ""165594485376"", ""Namn"": ""Gleechi Technology AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""MARIEHÄLLSVÄGEN 16"", ""PostNr"": ""16866"", ""PostOrt"": ""BROMMA"", ""COAdress"": ""HÜBNER"", ""RegDatKtid"": ""20230915"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2348,Innowearable AB,Innowearable AB,89,fuzzy,165590008420,1,STOCKHOLM,49,26300,"{""PeOrgNr"": ""165590008420"", ""Namn"": ""Innowearable AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""BIRGER JARLSGATAN 57 B 3TR"", ""PostNr"": ""11356"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": ""RSM STOCKHOLM AB"", ""RegDatKtid"": ""20150122"", ""Ng1"": ""26300"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2352,Medotemic AB,Medotec,88,fuzzy,195312228256,1,SOLLENTUNA,10,02101,"{""PeOrgNr"": ""195312228256"", ""Namn"": ""Hemmingsson, Tryggve"", ""Foretagsnamn"": ""Medotec"", ""FtgStat"": ""1"", ""JEStat"": ""2"", ""JurForm"": ""10"", ""Gatuadress"": ""SILVERDALSSTRÅKET 5  LGH 1103"", ""PostNr"": ""19137"", ""PostOrt"": ""SOLLENTUNA"", ""COAdress"": """", ""RegDatKtid"": ""19961104"", ""Ng1"": ""02101"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2353,Silex Microsystems,Silex Microsystems AB,92,fuzzy,165565915385,1,JÄRFÄLLA,49,26110,"{""PeOrgNr"": ""165565915385"", ""Namn"": ""Silex Microsystems AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""BRUTTOVÄGEN 1"", ""PostNr"": ""17543"", ""PostOrt"": ""JÄRFÄLLA"", ""COAdress"": """", ""RegDatKtid"": ""20000515"", ""Ng1"": ""26110"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2354,XENSE Vision,XENSE Vision AB,89,fuzzy,165593232795,1,JÖNKÖPING,49,62010,"{""PeOrgNr"": ""165593232795"", ""Namn"": ""XENSE Vision AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""GJUTERIGATAN 9"", ""PostNr"": ""55318"", ""PostOrt"": ""JÖNKÖPING"", ""COAdress"": """", ""RegDatKtid"": ""20210618"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2355,Blast Bit Enterprises AB,Blast Bit Enterprises AB,93,fuzzy,165592706930,1,UMEÅ,49,58210,"{""PeOrgNr"": ""165592706930"", ""Namn"": ""Blast Bit Enterprises AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""KASERNGATAN 2"", ""PostNr"": ""90347"", ""PostOrt"": ""UMEÅ"", ""COAdress"": """", ""RegDatKtid"": ""20200911"", ""Ng1"": ""58210"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2357,Multiply Potential AB,Multiply Potential AB,92,fuzzy,165592253768,1,STOCKHOLM,49,78200,"{""PeOrgNr"": ""165592253768"", ""Namn"": ""Multiply Potential AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""ARTILLERIGATAN 77"", ""PostNr"": ""11445"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": """", ""RegDatKtid"": ""20191108"", ""Ng1"": ""78200"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2358,GreenMetrica AB,GreenMetrica AB,89,fuzzy,165594703174,1,MALMÖ,49,62020,"{""PeOrgNr"": ""165594703174"", ""Namn"": ""GreenMetrica AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""STORA VARVSGATAN 6 A"", ""PostNr"": ""21119"", ""PostOrt"": ""MALMÖ"", ""COAdress"": """", ""RegDatKtid"": ""20240202"", ""Ng1"": ""62020"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2364,Dyno Robotics AB,Dyno Robotics AB,90,fuzzy,165591788020,1,LINKÖPING,49,62010,"{""PeOrgNr"": ""165591788020"", ""Namn"": ""Dyno Robotics AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""STUREGATAN 12  LGH 1301"", ""PostNr"": ""58221"", ""PostOrt"": ""LINKÖPING"", ""COAdress"": ""ERIK ÖRJEHAG"", ""RegDatKtid"": ""20181108"", ""Ng1"": ""62010"", ""Ng2"": ""28990"", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2368,Lotus Field Analytics AB,Lotus Field Analytics AB,93,fuzzy,165594463878,9,LULEÅ,49,63110,"{""PeOrgNr"": ""165594463878"", ""Namn"": ""Lotus Field Analytics AB"", ""Foretagsnamn"": """", ""FtgStat"": ""9"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""KUNGSGATAN 6 B"", ""PostNr"": ""97233"", ""PostOrt"": ""LULEÅ"", ""COAdress"": """", ""RegDatKtid"": ""20230901"", ""Ng1"": ""63110"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2369,Inceptron,Inceptron AB,86,fuzzy,165594051236,1,LUND,49,62090,"{""PeOrgNr"": ""165594051236"", ""Namn"": ""Inceptron AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""SCHEELEVÄGEN 15"", ""PostNr"": ""22370"", ""PostOrt"": ""LUND"", ""COAdress"": """", ""RegDatKtid"": ""20221111"", ""Ng1"": ""62090"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2370,My Telescope,My Telescope AB,89,fuzzy,165590147483,1,STOCKHOLM,49,62010,"{""PeOrgNr"": ""165590147483"", ""Namn"": ""My Telescope AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""TOMTEBOGATAN 5  BV"", ""PostNr"": ""11339"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": """", ""RegDatKtid"": ""20150528"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2372,ON-IQ Solution AB,ON-IQ Solutions AB,88,fuzzy,165569487258,1,LUND,49,62030,"{""PeOrgNr"": ""165569487258"", ""Namn"": ""ON-IQ Solutions AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""PARADISGATAN 1  LGH NR- 011B"", ""PostNr"": ""22350"", ""PostOrt"": ""LUND"", ""COAdress"": ""ON-IQ SOLUTIONS AB"", ""RegDatKtid"": ""20131114"", ""Ng1"": ""62030"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2373,PainDrainer AB,PainDrainer AB,88,fuzzy,165591565196,1,LUND,49,62010,"{""PeOrgNr"": ""165591565196"", ""Namn"": ""PainDrainer AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""MEDICON VILLAGE, SCHEELETORGET 1"", ""PostNr"": ""22381"", ""PostOrt"": ""LUND"", ""COAdress"": """", ""RegDatKtid"": ""20180419"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2374,Parlametric AB,Parlametric AB,88,fuzzy,165591124556,1,LUND,49,63110,"{""PeOrgNr"": ""165591124556"", ""Namn"": ""Parlametric AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""GRÖNEGATAN 4 B"", ""PostNr"": ""22224"", ""PostOrt"": ""LUND"", ""COAdress"": """", ""RegDatKtid"": ""20170518"", ""Ng1"": ""63110"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2375,Emulate Energy,Emulate energy AB,90,fuzzy,165592576150,1,LUND,49,35130,"{""PeOrgNr"": ""165592576150"", ""Namn"": ""Emulate energy AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""SCHEELETORGET 1"", ""PostNr"": ""22381"", ""PostOrt"": ""LUND"", ""COAdress"": """", ""RegDatKtid"": ""20200529"", ""Ng1"": ""35130"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2376,Your Speech Factory,Your Speech Factory AB,93,fuzzy,165591266803,1,STOCKHOLM,49,62010,"{""PeOrgNr"": ""165591266803"", ""Namn"": ""Your Speech Factory AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""KIVRA: 559126--6803"", ""PostNr"": ""10631"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": """", ""RegDatKtid"": ""20170928"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2378,Sanctify Financial Technologies AB,Sanctify Financial Technologies AB,95,fuzzy,165591707582,9,MALMÖ,49,63990,"{""PeOrgNr"": ""165591707582"", ""Namn"": ""Sanctify Financial Technologies AB"", ""Foretagsnamn"": """", ""FtgStat"": ""9"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""ANCKARGRIPSGATAN 3"", ""PostNr"": ""21119"", ""PostOrt"": ""MALMÖ"", ""COAdress"": """", ""RegDatKtid"": ""20180913"", ""Ng1"": ""63990"", ""Ng2"": ""62010"", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2379,Connectitude AB,Connectitude AB,89,fuzzy,165590773171,1,MALMÖ,49,58290,"{""PeOrgNr"": ""165590773171"", ""Namn"": ""Connectitude AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""TORGGATAN 4  VÅN 9"", ""PostNr"": ""21140"", ""PostOrt"": ""MALMÖ"", ""COAdress"": """", ""RegDatKtid"": ""20160922"", ""Ng1"": ""58290"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2380,ATO Energy,ATO Energy AB,87,fuzzy,165593597189,1,STOCKHOLM,49,62010,"{""PeOrgNr"": ""165593597189"", ""Namn"": ""ATO Energy AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""HANTVERKARGATAN 54"", ""PostNr"": ""11231"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": ""PEDER FALKMAN"", ""RegDatKtid"": ""20220114"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2381,Interspectral,Interspectral AB,90,fuzzy,165569805186,1,NORRKÖPING,49,62010,"{""PeOrgNr"": ""165569805186"", ""Namn"": ""Interspectral AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""VÄSTGÖTEGATAN 13 C"", ""PostNr"": ""60221"", ""PostOrt"": ""NORRKÖPING"", ""COAdress"": """", ""RegDatKtid"": ""20140828"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2384,Inovia AB,Inovi AB,86,fuzzy,165594893199,1,KARLSTAD,49,62010,"{""PeOrgNr"": ""165594893199"", ""Namn"": ""Inovi AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""ULVSBYGATAN 23 B"", ""PostNr"": ""65464"", ""PostOrt"": ""KARLSTAD"", ""COAdress"": """", ""RegDatKtid"": ""20240705"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2385,Levtek Sweden AB,LEVTEK SWEDEN AB,90,fuzzy,165592778566,1,MALMÖ,49,29101,"{""PeOrgNr"": ""165592778566"", ""Namn"": ""LEVTEK SWEDEN AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""BERTRANDSGATAN 3 A"", ""PostNr"": ""21214"", ""PostOrt"": ""MALMÖ"", ""COAdress"": """", ""RegDatKtid"": ""20201023"", ""Ng1"": ""29101"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2386,Earthbanc AB,Earthbanc AB,86,fuzzy,165592137839,1,KISTA,49,66190,"{""PeOrgNr"": ""165592137839"", ""Namn"": ""Earthbanc AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""TIME BUILDING KISTAGÅNGEN 12"", ""PostNr"": ""16440"", ""PostOrt"": ""KISTA"", ""COAdress"": ""HELIO"", ""RegDatKtid"": ""20190807"", ""Ng1"": ""66190"", ""Ng2"": ""71200"", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2387,EnginZyme,EnginZyme AB,86,fuzzy,165569658494,1,SOLNA,49,20590,"{""PeOrgNr"": ""165569658494"", ""Namn"": ""EnginZyme AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""TOMTEBODAVÄGEN 6"", ""PostNr"": ""17165"", ""PostOrt"": ""SOLNA"", ""COAdress"": """", ""RegDatKtid"": ""20140320"", ""Ng1"": ""20590"", ""Ng2"": ""72110"", ""Ng3"": ""21100"", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2388,Charge Amps,Charge Amps AB,88,fuzzy,165568977192,1,SOLNA,49,46699,"{""PeOrgNr"": ""165568977192"", ""Namn"": ""Charge Amps AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""FRÖSUNDALEDEN 2 B"", ""PostNr"": ""16975"", ""PostOrt"": ""SOLNA"", ""COAdress"": """", ""RegDatKtid"": ""20120705"", ""Ng1"": ""46699"", ""Ng2"": ""26510"", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2389,Index Pharmaceuticals,InDex Pharmaceuticals AB,93,fuzzy,165567045140,1,STOCKHOLM,49,72190,"{""PeOrgNr"": ""165567045140"", ""Namn"": ""InDex Pharmaceuticals AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""SKEPPSBRON 16"", ""PostNr"": ""11130"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": """", ""RegDatKtid"": ""20060525"", ""Ng1"": ""72190"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2390,Stockeld Dreamery,Stockeld Dreamery AB,92,fuzzy,165591897193,1,SOLNA,49,10890,"{""PeOrgNr"": ""165591897193"", ""Namn"": ""Stockeld Dreamery AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""SCHEELES VÄG 1"", ""PostNr"": ""17165"", ""PostOrt"": ""SOLNA"", ""COAdress"": """", ""RegDatKtid"": ""20190103"", ""Ng1"": ""10890"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2391,Lumi Labs,Lumi AB,88,fuzzy,165590166236,1,ÖRNSKÖLDSVIK,49,86212,"{""PeOrgNr"": ""165590166236"", ""Namn"": ""Lumi AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""LOMSJÖVÄGEN 13"", ""PostNr"": ""89192"", ""PostOrt"": ""ÖRNSKÖLDSVIK"", ""COAdress"": ""TOMAS HÄGERSTRÖM"", ""RegDatKtid"": ""20150611"", ""Ng1"": ""86212"", ""Ng2"": ""86211"", ""Ng3"": ""70220"", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2392,T&S Engineering Intelligence AB,T&S Engineering intelligence AB,95,fuzzy,165592268733,1,GÄVLE,49,62010,"{""PeOrgNr"": ""165592268733"", ""Namn"": ""T&S Engineering intelligence AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""FÖRSTA MAGASINSGATAN 5"", ""PostNr"": ""80310"", ""PostOrt"": ""GÄVLE"", ""COAdress"": """", ""RegDatKtid"": ""20191115"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2393,P3S - Patient Safety Surveillance Solutions,P3S - Patient Safety Surveillance Solutions AB,97,fuzzy,165593927329,1,DALA-FLODA,49,72190,"{""PeOrgNr"": ""165593927329"", ""Namn"": ""P3S - Patient Safety Surveillance Solutions AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""FORSGÄRDSGATTU 19"", ""PostNr"": ""78695"", ""PostOrt"": ""DALA-FLODA"", ""COAdress"": ""ANNA GLEMME"", ""RegDatKtid"": ""20220819"", ""Ng1"": ""72190"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2394,Prognostix AB,Prognostix AB,87,fuzzy,165590988191,1,SUNDBYBERG,49,62090,"{""PeOrgNr"": ""165590988191"", ""Namn"": ""Prognostix AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""SEVENSVÄGEN 19"", ""PostNr"": ""17446"", ""PostOrt"": ""SUNDBYBERG"", ""COAdress"": ""RIKARD WEDIN"", ""RegDatKtid"": ""20170202"", ""Ng1"": ""62090"", ""Ng2"": ""86909"", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
